started
1,1,0,22:53:06
2,363,0,22:53:06
3,350,0,22:53:06
4,372,0,22:53:07
5,319,0,22:53:07
6,319,0,22:53:07
7,309,0,22:53:07
8,315,0,22:53:07
9,314,0,22:53:08
10,333,0,22:53:08
11,317,0,22:53:08
12,304,0,22:53:08
13,291,0,22:53:08
14,377,0,22:53:08
15,324,0,22:53:09
16,337,0,22:53:09
17,314,0,22:53:09
18,319,0,22:53:09
19,315,0,22:53:09
20,310,0,22:53:10
21,375,0,22:53:10
22,329,0,22:53:10
23,319,0,22:53:10
24,303,0,22:53:10
28,306,0,22:53:11
29,315,0,22:53:11
30,319,0,22:53:12
31,301,0,22:53:12
32,337,0,22:53:12
33,298,0,22:53:12
34,352,0,22:53:12
35,335,0,22:53:12
36,307,0,22:53:13
37,319,0,22:53:13
38,306,0,22:53:13
39,335,0,22:53:13
40,319,0,22:53:13
41,314,0,22:53:14
42,372,0,22:53:14
43,344,0,22:53:14
44,312,0,22:53:14
45,344,0,22:53:14
46,329,0,22:53:15
47,314,0,22:53:15
48,307,0,22:53:15
49,312,2,22:53:15
50,314,2,22:53:15
51,300,2,22:53:16
52,295,2,22:53:16
0,1,0,22:53:16
1,342,0,22:53:16
2,310,0,22:53:16
3,297,0,22:53:17
4,306,0,22:53:17
6,315,0,22:53:17
7,312,0,22:53:17
8,322,0,22:53:17
9,292,0,22:53:18
10,309,0,22:53:18
11,327,0,22:53:18
12,331,0,22:53:18
13,301,0,22:53:18
14,392,0,22:53:19
15,304,0,22:53:19
16,306,0,22:53:19
17,331,0,22:53:19
18,306,0,22:53:19
19,285,0,22:53:20
20,304,1,22:53:20
21,312,1,22:53:20
22,259,1,22:53:20
23,245,1,22:53:20
24,223,1,22:53:21
25,182,1,22:53:21
26,113,1,22:53:22
27,51,1,22:53:23
28,8,1,22:53:30
29,6,1,22:53:39
30,34,1,22:53:41
31,35,1,22:53:43
32,36,1,22:53:45
33,36,1,22:53:46
34,35,1,22:53:48
35,35,1,22:53:50
36,34,1,22:53:51
37,34,1,22:53:53
38,33,1,22:53:55
39,33,1,22:53:57
40,32,2,22:53:58
41,32,2,22:54:00
42,32,2,22:54:02
43,31,2,22:54:04
44,31,2,22:54:06
45,30,2,22:54:08
46,30,2,22:54:10
47,30,2,22:54:12
48,29,2,22:54:14
49,29,2,22:54:16
50,29,2,22:54:18
